Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
4cd3d3d7-a051-4021-9591-5e3a07df3678,795019a9-b7ac-4ba3-bebd-481149ff03b7,487388,Short Term,739,1530640,8 years,Home Mortgage,Home Improvements,27296.54,18.9,,9,0,498389,947584,0,0
028c9e9e-0c42-49cb-9609-817e3f5a8942,89697693-3255-4561-b0df-6aa46b8566a1,90024,Short Term,748,738682,3 years,Rent,Debt Consolidation,3422.66,14.5,,5,0,179683,842270,0,0
4b41bc6d-b12a-4b46-8d45-85e4ce49f945,6ac7be50-a6c4-4b5c-9dad-86e9baf36c2a,99999999,Short Term,704,645506,,Rent,Debt Consolidation,13286.89,16.5,,7,0,210330,258786,0,0
e1055bda-2555-447c-be5f-9f8e6ece1a30,5669a451-040e-4767-b219-2d01a7024f52,288464,Short Term,742,1437255,4 years,Rent,Debt Consolidation,11749.6,14.7,,19,0,270826,463870,0,0
52ebda28-4d57-444c-b0f3-1621b3936ebd,44c7704d-e3db-46a4-b481-42af7a868c21,146608,Short Term,,,6 years,Home Mortgage,Debt Consolidation,3448.69,9.3,,5,0,108927,218966,0,0
0cedb72d-d0cd-4b5e-b838-96c201ef5979,d9d59ce3-9d27-4733-ac48-1f441e1450d3,130174,Short Term,748,1499024,5 years,Rent,other,9681.26,15.7,,10,0,233358,906730,0,0
817c4e0a-8710-4552-97f0-4fdfcda20cd6,1f1dd00c-cbf3-4085-9dd8-86281293afb5,216150,Short Term,711,858705,< 1 year,Rent,Debt Consolidation,7942.95,17.2,19,18,0,146737,298100,0,0
a9acf846-b822-40a0-9b13-1d9c65af377a,8726b856-3faa-47f0-8a68-9137491462d5,99999999,Long Term,732,3801900,3 years,Home Mortgage,Debt Consolidation,49995.08,24.6,,15,0,360202,1024782,0,0
502f1352-fcc6-4f91-9842-1cbcb12ce0f6,95f9c2be-0f76-415e-8142-bf58ca30b71b,99999999,Short Term,733,458527,3 years,Own Home,other,3503.79,19.7,11,7,0,159790,263208,,0
13ba979f-c600-4006-9717-f49c181ede39,6aeac118-97ce-4a29-8a73-bc2571f768bd,546832,Long Term,672,1246609,10+ years,Home Mortgage,Home Improvements,17036.92,24.4,,10,0,943122,2197272,0,0
e1b7581e-9765-4f00-bec6-aa2af0fe7870,189900ef-a8db-4d92-a1ef-3adef48b8331,260678,Long Term,740,1031833,7 years,Own Home,Home Improvements,25279.88,16.3,,17,0,309567,1629320,0,0
4fa82692-e337-49c8-923c-940ba8f0ef44,0916a47a-8ce6-4886-8d99-5d45f284720e,221892,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,20816.21,20.3,41,13,1,138947,370722,1,0
1d935298-635f-4b17-bb15-9fd58c2e060c,401f2f68-957b-45bc-9a29-ef08bab1718c,257840,Short Term,689,1839485,1 year,Rent,Debt Consolidation,37095.98,11.8,,24,0,342931,517704,0,0
64d13106-35e8-49bf-9aa8-35efaae63e5e,0cdef54d-4b9c-4935-9432-7d69d9ac9f94,310398,Short Term,723,1701792,10+ years,Home Mortgage,Debt Consolidation,26236.15,18.8,41,14,0,245404,374880,0,0
e3ffda9b-70b1-4e64-ba02-3dcfdb91b0cc,e31f5aba-b99c-49b9-8ec2-b9aac71f04d1,53724,Short Term,683,811965,1 year,Rent,other,13871.14,12,,9,0,380076,492272,0,0
59dd21ac-0bed-41ec-ab60-05e519599fcf,af3d1f91-b13f-485a-bcd9-d382ff3d7161,161744,Short Term,731,2171529,2 years,Rent,Debt Consolidation,21534.41,15.8,,19,0,476539,951346,0,0
d6a96759-75f5-466f-9a4a-01c08e5dbf06,e408d641-09a1-4e54-80d1-d9fda22824b6,75922,Short Term,,,10+ years,Home Mortgage,Other,4141.24,29.9,75,15,0,81225,752378,0,0
4d40eee4-c00d-4c4d-ac86-e74e28070e30,105ba88d-4143-422d-b354-0beb69fdb3c8,430540,Long Term,653,1059725,10+ years,Rent,Debt Consolidation,15277.52,16.9,,17,0,561811,918808,0,0
b26b3632-b5a1-4f36-b5ce-11914077113b,c1486c1b-a1fa-4da2-b806-e0b2adc419cb,439164,Short Term,745,1264279,10+ years,Home Mortgage,Buy a Car,7817.55,16.6,56,6,0,164901,285846,0,0
30e6840c-dc6d-47b2-94b8-a2b634e00b3f,e5637c5e-8a3f-4204-99a8-fe9df3f45536,266112,Short Term,717,1907543,10+ years,Home Mortgage,Debt Consolidation,23685.21,18.4,19,17,0,238070,494934,0,0
a62f27a4-8526-4d11-b0b7-64e422cd9138,9b507ffd-8447-404b-98ee-f8e532c61de5,515592,Short Term,743,1205987,8 years,Home Mortgage,Debt Consolidation,24521.59,21.1,15,21,0,430198,730400,0,0
2ddc9a4c-0aca-4f55-83ea-4c39a7323d2a,21b647f4-7f53-496c-ae97-2e11412b845c,264704,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,11668.85,44.8,,12,0,240369,366212,0,0
3fac007b-9fb9-4ea2-929b-6139c42affd0,f5439ed9-978d-4b64-a9ef-240e38df395a,99999999,Short Term,715,1024936,10+ years,Rent,Debt Consolidation,9395.31,23.7,45,11,0,131233,170522,0,0
a2d200ae-277b-4536-baec-cf670467315f,cf1fb29c-6c02-4d41-a084-c66dbe48c61f,99999999,Short Term,709,1465394,8 years,Home Mortgage,Home Improvements,35413.91,15.2,,19,0,211489,1475166,0,0
fcb7063c-d35a-4609-96c6-f44a0dd9a44b,eca0c6f6-df3b-4c0b-b282-8cf095b29002,672606,Short Term,708,2168641,7 years,Own Home,Debt Consolidation,16210.61,17,,7,0,453454,751168,0,0
f28d8664-37e0-456c-b63e-98da06ee11c6,dd16f50e-6987-4dd7-a1e0-37a50939e034,330792,Long Term,748,1180831,8 years,Home Mortgage,Debt Consolidation,19424.65,18.7,,19,0,1201522,6887364,0,0
3e2d0f8f-4ea4-449c-a52c-73ac5317a402,8416aa6f-b4d4-4472-8d32-8341202e7af7,99999999,Short Term,678,969950,9 years,Home Mortgage,Debt Consolidation,22551.29,27.9,,12,0,613168,793276,0,0
a6cba97c-919d-4795-85e9-163e62276b07,b9098587-d06b-4fcf-9c53-51a81dcc6584,259402,Short Term,728,933470,3 years,Rent,Debt Consolidation,10657.1,11.9,56,7,0,208107,298232,0,0
26881993-c57d-436d-9c53-747c93062d58,815fa30f-7175-46e3-b4ad-488c2066ecea,224202,Short Term,699,619609,2 years,Rent,Debt Consolidation,17504.13,7.6,36,14,0,107730,188452,0,0
bd1e9ee0-4138-490c-9626-bb05efa23418,17b10295-6c97-4240-bd8d-c8b76c2ae663,184448,Short Term,,,< 1 year,Rent,Debt Consolidation,2086.01,14.6,70,21,1,50464,402974,1,0
6185be28-2174-4d62-b162-412890fb8954,8447f29e-e9c9-4884-9743-578fa8b0d355,221364,Short Term,712,3058848,< 1 year,Home Mortgage,Home Improvements,45220,18.6,24,17,0,2046015,4127288,0,0
698513eb-4c32-440c-93e7-ed47ed99fd8f,286150d2-f3c5-4258-ba6f-cbfb719e3f6e,22506,Long Term,698,116603,7 years,Rent,Educational Expenses,1865.61,31.5,,7,0,66177,215842,0,0
c3585431-9104-426d-95dd-3c11e76c6228,1e2e49bd-2b9a-4855-8a8a-19dcf63da3bf,53196,Short Term,729,1148664,6 years,Home Mortgage,Home Improvements,21939.49,13.7,,8,0,93062,115258,0,0
03f5416c-0b7d-444b-91cc-4e8c2d24ed8d,b6280b9d-15a4-4ead-ab1d-b3921e948320,418550,Long Term,716,1693204,4 years,Home Mortgage,Debt Consolidation,29772.05,20.9,,9,1,44251,213510,0,0
,,,,,,,,,,,,,,,,,
5fd4139a-8841-41cd-9031-3078dc5edc55,2a5c43b0-9ba1-4f39-ab54-f0a9adf7ab08,216964,Long Term,661,1030579,2 years,Rent,Debt Consolidation,12195.15,19.2,,8,0,389158,477334,0,0
1b54e7cf-9738-42a6-9416-819d3f0e6b75,aef99ee5-2c7b-4cd1-b136-d0cfd261d479,224642,Short Term,735,1119271,10+ years,Home Mortgage,Debt Consolidation,18001.74,32.7,,19,0,213503,673618,0,0
11d841c0-4922-481e-b6e6-c760dca34b70,28257a80-2032-4330-9d28-105a7711bb11,99999999,Short Term,732,857869,,Home Mortgage,Debt Consolidation,8578.69,16,,4,0,439755,526570,0,0
12d3f182-be93-4de6-a583-d4e8d5d6d115,45a96056-f2cf-4a9b-bab9-e40367dfb231,108284,Short Term,724,748068,10+ years,Home Mortgage,Debt Consolidation,15522.43,17.8,,7,0,30457,108218,0,0
1d6f6adc-aabd-4772-84e4-480c7121ada2,8fed6582-54e5-4db5-846d-79af7075aec3,93434,Short Term,,,< 1 year,Home Mortgage,Debt Consolidation,20463.57,14.7,,16,0,219697,518100,0,0
da869bd3-e70b-4b06-aca3-a563d4727289,0b27a830-3155-4ddd-a535-b86d51e7c765,381964,Short Term,734,740221,1 year,Home Mortgage,Debt Consolidation,5015.05,15.4,,8,0,219431,538296,0,0
110f38c0-dd2a-4e09-8b20-1de34db77aa0,4db4a1cf-e98c-48dd-b7e5-79483cd7238d,425194,Short Term,,,2 years,Home Mortgage,Debt Consolidation,14681.11,16.5,,17,0,308408,1095446,0,0
275b5f09-53ca-4cc3-849f-ce0de768823c,439705aa-d412-4b64-ac50-c9877f986709,155210,Short Term,736,861764,10+ years,Rent,Debt Consolidation,20825.71,10.9,,13,0,133247,232716,0,0
fd2c8472-15ff-4705-b20b-45b5f18ae171,afbf5e7c-f2b6-4c2f-8a63-722e2b73209b,62128,Short Term,743,574902,10+ years,Own Home,Debt Consolidation,3660.16,18.4,,6,1,124697,290532,1,0
2107184a-4425-409d-a86e-76c0134d797e,866ee209-7187-4290-a21c-57dcd80d89fc,253506,Long Term,733,1403492,4 years,Rent,Debt Consolidation,30525.78,26.7,40,19,0,16492,149138,0,0
211fec55-c2b5-4e1e-a841-8d51aedd0d51,370d0862-0fae-4924-b446-b7fc4f8a127a,401830,Short Term,746,783294,10+ years,Home Mortgage,Debt Consolidation,15731.05,22.3,,6,0,566447,830214,0,0
7793deb1-e981-4970-9d7d-7c1533ffacbe,b6fbfe2f-4e84-4244-8936-42d494b021b2,129932,Short Term,719,282891,2 years,Rent,Debt Consolidation,7143.05,22.5,25,4,0,32414,326414,0,0
fee43acd-dab1-4334-87e5-138d31ce068d,71264409-6c3d-446a-a181-9a1b3a8c298f,342188,Long Term,701,1277465,1 year,Home Mortgage,Debt Consolidation,31191.35,20.6,45,15,0,246259,476850,0,0
aa9f47df-4d4b-402e-9b93-b8e47382650a,e5dbb5ee-7536-4eb4-b6ed-d68316f19034,525514,Short Term,749,2647498,< 1 year,Home Mortgage,Debt Consolidation,28460.67,27.9,24,9,0,437760,1689600,0,0
ca5f31f0-8008-457a-9895-e583e1544b9e,0f3af2a1-850a-40d8-8561-6254ec011e58,233618,Short Term,707,1408527,10+ years,Rent,Debt Consolidation,15141.67,17,,13,1,100548,261602,1,0
f3093b67-cbe7-4a7a-b9ec-cab7c4920ab5,836730ed-56b5-4e88-97ce-901d06c47762,284482,Short Term,750,1417457,10+ years,Home Mortgage,Debt Consolidation,10926.33,14.6,25,11,0,42446,501534,0,0
ad9dbaa2-f738-4b7a-ab96-0cf49fcfc5bf,223659ff-3587-4d26-a7ea-c10626528569,108636,Short Term,683,788101,7 years,Home Mortgage,Debt Consolidation,18848.76,15.2,63,11,0,201628,360822,0,0
730cbfe6-1509-4e8b-9f2f-abf4cbe9ec97,ed1ac2c7-b87e-4f4c-8b54-2dd54a3a3ed0,328042,Short Term,714,738340,4 years,Rent,Debt Consolidation,17105.13,7.2,,12,0,140657,428604,0,0
619a6f79-cb44-4e7a-add9-48d309c6bb13,8a55dbab-9e32-4abe-96b4-33247ae26e21,372504,Long Term,683,733742,10+ years,Own Home,Debt Consolidation,15530.79,30.5,,15,0,532760,651420,0,0
ef2d3d6b-86cb-4d90-a72c-c576e3fb9f21,352b01db-93fc-4fd2-9716-7175bae4f006,642026,Long Term,624,1354738,10+ years,Home Mortgage,Debt Consolidation,36239.27,13.9,,10,0,596334,813296,0,0
18567fb5-3f23-465a-8ae4-ea2d44156ec8,693b0c03-83c7-4866-ad4f-413558791f54,733810,Long Term,699,1324110,10+ years,Home Mortgage,Debt Consolidation,13130.71,22.5,,8,0,211983,442288,0,0
2834c2c0-b7f8-44ac-84e6-01adfb2a88aa,dbc001d9-5af3-4bdf-96f8-1a03496d48d3,108130,Short Term,717,644366,1 year,Rent,Debt Consolidation,3978.98,41.2,63,5,0,12939,64878,0,0
ee337fe3-54c1-4468-a2ac-557689a71234,c09f7c64-77d3-4f53-825f-87a433cb7843,551100,Long Term,693,1180356,10+ years,Home Mortgage,Debt Consolidation,18335,18.4,,12,0,276488,392348,0,0
38549ed6-cf45-4f4e-a821-5e366d92c791,307f7e12-3cd5-465e-8ead-5e95029bdb45,156288,Short Term,708,862296,< 1 year,Rent,Debt Consolidation,21054.28,13,,14,1,218576,516494,1,0
6b996a16-341a-456e-9632-1eda8c39b003,078d7745-14ed-49ac-985e-c1b8844739da,52382,Short Term,655,1225253,5 years,Rent,Debt Consolidation,17153.39,18.7,,16,0,493981,680944,0,0
8aa5a43c-9d75-4bdd-8f16-68a77c7b504e,20505cd0-242b-454d-ab64-22c278a50ef4,99999999,Short Term,706,2022664,2 years,Home Mortgage,wedding,30845.55,16.7,,20,0,118864,434148,0,0
e7697f7d-d6aa-4247-bdbe-142d91c2a231,ce050b72-104a-4f02-936a-4e3cc09b405a,312378,Long Term,,,6 years,Home Mortgage,Debt Consolidation,30373.97,11.7,21,11,0,165832,236500,0,0
5214bd34-4cd4-4970-b784-d2fd2a4fed30,f7bff6b9-778f-4c72-b524-09519bcc7d3f,305294,Short Term,740,958740,,Own Home,Buy a Car,10785.92,27,,3,0,165148,235202,0,0
e96a735d-270f-437d-9de8-a193edc529bd,064b1c70-f743-48e0-9dc5-ff2d20a2ce40,152306,Short Term,751,838850,10+ years,Rent,Debt Consolidation,6235.42,20.9,,8,0,31293,696630,0,0
01d40410-20e4-4d68-89be-ca3677adc145,d1e40039-10be-4c2d-8296-c2ec343f4428,636394,Long Term,692,1318695,10+ years,Home Mortgage,Debt Consolidation,15934.16,16,31,13,0,495767,841720,0,0
a2598c9b-5c6d-42e5-a08c-84d60101126c,7f652fdd-6b61-4547-8896-f0c72e613b88,222200,Short Term,,,7 years,Own Home,Debt Consolidation,4010.71,16.2,,8,0,181469,344454,0,0
d0320a2d-4534-49ed-a654-31c47f6c68a7,d04de11d-5748-4da2-8bf4-6d47e292bdf6,426294,Short Term,7150,1170571,10+ years,Own Home,Debt Consolidation,21655.63,17.9,38,11,0,534565,664818,0,0
9a57be8b-4efd-4a5d-b9bd-99523466cb9e,21e4e3c6-8433-4459-ad60-0bafb58c492a,179762,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,18248.55,32.3,,19,0,264043,999152,0,0
5f8711c0-9e44-4e63-8479-14dde934a24b,b678a455-63fe-465f-a958-88d5359b2f95,121242,Short Term,711,387790,< 1 year,Rent,Debt Consolidation,3877.9,5.5,,7,0,103417,286506,0,0
2b499c74-ab19-40a4-a373-68fc6e52a5a1,bd1a49a4-f629-42ad-8221-4c2032285084,335456,Long Term,654,967290,8 years,Home Mortgage,Debt Consolidation,14912.34,12,76,8,0,110713,427328,0,0
b57a0647-5fc0-4358-aed4-5b35131f2b11,341380f6-f7f5-4ed7-a6b4-891e76734f6b,168256,Short Term,7460,745674,10+ years,Rent,Debt Consolidation,11557.89,26.9,57,6,0,55195,201608,0,0
28c3dd8e-c0f4-4695-9d55-217c07ae27a8,59141bb6-8b7f-40c0-8b8e-392e6571a7e1,755766,Long Term,,,3 years,Home Mortgage,Home Improvements,18667.12,16,58,23,0,198018,737198,0,0
aebdc79c-1131-4cc0-94ce-5b9e34eb9c9a,6831796e-8a3a-47e6-aa9d-09aca0d5f626,92224,Short Term,723,1422150,9 years,Rent,Debt Consolidation,22398.91,39.7,,9,0,244853,474122,0,0
888d942b-4f98-4f0b-9761-ba324cbc79ed,747a6a61-9486-4180-b5eb-95a08e42b10c,222728,Short Term,,,7 years,Home Mortgage,Other,3508.92,10.9,46,5,0,142728,425942,0,0
b05d58c6-416c-4553-a37f-cb8456036f09,7171d587-b771-45d4-b245-52e95d5778b0,425986,Short Term,,,2 years,Home Mortgage,Debt Consolidation,19646.19,29,,10,0,224580,432674,0,0
64c8087e-8b01-4bc1-a0b4-be610039490a,c26bdc09-8f5c-40d3-bee3-64d49209ce0e,493746,Short Term,738,1650074,10+ years,Home Mortgage,Debt Consolidation,11303.1,27.1,65,6,0,113601,229548,0,0
23adc1af-e825-47eb-bd1e-42cfa2bc39c7,52213eb7-4fbc-40ef-b766-d5cb0fa047be,199628,Short Term,704,718751,4 years,Own Home,Home Improvements,14794.16,8.6,,6,0,190608,272140,0,0
086a985e-60ed-47ed-a963-574a15b88ac8,d22433d2-a120-48a3-bd4a-d4cd0cd48ac6,328790,Short Term,725,1097915,6 years,Home Mortgage,Debt Consolidation,15553.97,10.3,,16,0,286406,652806,0,0
05f92b6f-a039-4379-b858-0c0fddbec54e,5163e051-c00e-44f5-9677-acda92fd0d54,752268,Long Term,723,2682800,5 years,Rent,Debt Consolidation,21015.33,26.5,,6,0,392502,515284,0,0
9640e3c5-c361-4efb-836d-ea54f75a5a8c,d3619634-a33b-4b3b-ae93-0343503ceed8,319880,Long Term,669,768740,5 years,Home Mortgage,Debt Consolidation,19858.99,10,,23,0,530271,969980,0,0
b34900ff-bab1-4be1-ba71-fbf0781eb787,d5a9cc98-b57c-4457-9965-a0c87234f5bc,28600,Short Term,708,182438,< 1 year,Rent,other,950.19,9.6,,5,0,15067,356114,0,0
cee58d66-acbf-47c3-8cd5-92a7f64e3ed0,322228a9-d3cb-4651-83d0-caef5aab4ee2,350636,Long Term,6800,1338436,8 years,Rent,Business Loan,5967.14,17.7,,4,0,597854,701360,0,0
8c4a99d7-1acb-4a7c-86d6-ab3644386778,b632d359-3297-4a45-a1b6-cff0ab5175bd,438152,Long Term,,,1 year,Home Mortgage,Debt Consolidation,33701.63,31.7,75,14,0,366624,612568,0,0
1ca21fca-3a48-4e3b-b102-86593f1d46cb,31d493e0-8355-4b7e-8d3e-ff9c3bdc47e0,145684,Short Term,693,813010,4 years,Rent,Buy House,25135.29,14.1,52,16,1,75050,297594,0,0
0565e42e-7c7d-4954-94ea-df0d84eefc29,29eb7812-69d7-4806-898c-46ccdd25b1c7,375210,Long Term,692,1122064,10+ years,Home Mortgage,Debt Consolidation,21880.02,14.2,,16,0,504963,862400,0,0
ea1c60ed-39c7-43d4-9db1-b6cf35e0e362,7874b86c-a9e5-455e-92a1-4b39207085de,221892,Short Term,748,718637,10+ years,Home Mortgage,Debt Consolidation,10959.2,25,,9,1,180101,607970,1,0
aed57fd8-c0d4-4fa3-8d57-a4a916c1fffd,c162779b-614c-41c5-a66c-219d340eed76,334004,Short Term,,,4 years,Own Home,Home Improvements,28441.1,15.5,36,39,0,343482,779856,0,0
0942b2f5-0601-4562-9f4d-d4e65e334435,41e76358-dc06-49dd-8a4e-e247db90597e,332156,Short Term,730,764940,8 years,Rent,Debt Consolidation,4245.36,6.5,,4,0,144324,265254,0,0
474dd8c6-0618-40f7-9a63-c53a0cec5207,ff2cc202-dbed-42f0-92a4-b01f82f05376,154682,Short Term,699,2251861,10+ years,Home Mortgage,other,16870.29,22.6,,4,0,780406,948200,0,0
d274c072-dce2-47cd-a0f5-dba4e4ef51f6,b386ff54-fa76-44c7-a4da-e3275ecef97d,322080,Short Term,7390,1352211,10+ years,Home Mortgage,Home Improvements,18254.82,15.7,12,11,0,126806,270886,0,0
143ec79b-62f7-4d72-9b02-7795f33aaa71,925d1d30-e7fd-4306-aa07-685e640db028,178816,Short Term,,,2 years,Rent,Debt Consolidation,9265.92,29.3,,4,1,25270,142714,1,0
b7d5e5b8-0efb-44ce-b18b-57486f7f66d6,ad6d27a9-6e3a-45df-9f0f-aca021e0157c,289608,Long Term,653,1058167,7 years,Home Mortgage,Debt Consolidation,17988.82,12.5,,9,1,112214,176088,1,0
9dfd064e-defd-41dc-9431-5c34d45ff7a8,65786b97-0ae4-45af-9878-9d5bbb055c80,67650,Short Term,725,1324167,< 1 year,Home Mortgage,Debt Consolidation,5726.98,22,60,5,0,117990,767514,0,0
32fa1bcb-18d8-4f06-a757-c80d5c94fe7f,718c658d-121c-4c2b-932b-eefeb56e3839,244816,Short Term,707,634752,< 1 year,Rent,Debt Consolidation,10843.68,12.8,33,10,0,133494,361130,0,0
b0368b10-1e70-4b7e-b7d0-bfe8921ac3a7,3139660d-5576-4db5-aa6a-d8563965646e,99999999,Short Term,702,468635,1 year,Rent,moving,8552.66,9.5,,12,0,143925,280082,0,0
06973465-66bb-43d0-8eda-ba3714cbedf6,4622fce1-578f-417d-b04f-c8458da65aef,130680,Short Term,703,564300,2 years,Home Mortgage,Debt Consolidation,4119.39,10.5,,7,0,104044,152482,0,0
6f450590-5aa6-41ef-8b0a-0226c84a3675,d53aa8bb-59de-4f61-8a34-c48e33394275,260920,Long Term,673,1858998,3 years,Home Mortgage,Home Improvements,30983.3,10.7,,21,1,428469,1172864,0,1
b968d69b-fe17-42ac-b37e-48724eae4d5e,92f70b7c-f699-4279-8b96-3e99f0dff986,160996,Short Term,7040,556149,10+ years,Rent,Debt Consolidation,3355.4,15.8,,7,1,139992,264022,1,0
dccfdd5b-5556-47e2-a3f4-ee3303280a5c,72e0e902-a5e0-49c6-824c-81da55aa6fbb,112222,Short Term,732,1259947,10+ years,Home Mortgage,Debt Consolidation,24988.99,15.4,,19,0,725135,1367476,0,0
c697b72e-b8ed-43ae-919c-a45c622a13f7,fb2b0740-4078-4df5-b28e-26662fe84ed5,132132,Short Term,718,4078977,1 year,Home Mortgage,Debt Consolidation,17777.54,22.5,17,5,0,95855,218042,0,0
d14505fa-f9df-4df4-b99d-9b225508edce,72d9e12d-e956-407f-837e-c52f2976e284,215270,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,23053.46,16.8,,18,0,426683,748550,0,0
2a6d58eb-6f57-4927-b18d-03e7e6d92228,3e14ef2e-8a50-40e8-bbf2-b895124d1486,686290,Short Term,702,1238610,1 year,Home Mortgage,Business Loan,9712.8,17.7,,9,0,43757,888910,0,0
965b3c2f-6b04-46d1-8ba1-0d30f6556062,12352639-0db5-4f47-a96b-d4dc3a420176,109406,Short Term,750,1077053,< 1 year,Home Mortgage,Debt Consolidation,10590.98,9,,17,0,95532,369974,0,0
5c7af944-8912-44fc-bab9-4326a3f1b319,4d713551-6388-4195-8b82-9bc029e965ee,336050,Short Term,740,1182142,10+ years,Rent,Debt Consolidation,20786,23.8,,9,0,527478,894234,0,0
79515501-dcc9-4069-aba1-50e997250e67,c5217fa2-2fb1-4ac1-b65c-f0e4b55abc42,99999999,Short Term,748,1238819,1 year,Home Mortgage,Debt Consolidation,23744.11,17.5,17,10,0,20121,113102,0,0
32639933-258f-45e9-8977-5f89c9d51e02,93e9b788-5abe-44ca-a942-4db378c78157,223432,Short Term,,,8 years,Rent,Debt Consolidation,31097.68,23.4,43,7,0,162488,589820,0,0
b3560ffc-d573-4530-9340-dc432c6a487f,b74b4407-5ba2-4c40-bdc3-8d08f7c9a07f,99999999,Short Term,729,675469,2 years,Rent,Debt Consolidation,11539.46,18.7,,7,0,158992,337788,0,0
9265fa56-48fc-4631-8871-8192a7ded692,f13f7eee-da8c-48a9-987f-4a8bbf71c7a6,99999999,Long Term,670,2427250,5 years,Home Mortgage,Debt Consolidation,37824.63,17.3,,15,1,355338,469678,1,0
12dd3156-5f3a-43a1-a5cf-552767ca8465,ac4fdf33-364b-4d46-9e6d-3a020080bcfa,99999999,Short Term,734,1351413,10+ years,Rent,Debt Consolidation,8941.97,14.2,,20,0,176928,382184,0,0
e8928f33-b4a4-48af-bf68-c14bc1aa5fda,59027349-bdbd-41cb-8e6c-29ebd017b137,261052,Short Term,745,1784784,10+ years,Home Mortgage,Debt Consolidation,13058.7,19,17,10,1,16777,747142,1,0
df066171-8d92-41f9-93f3-9d91f7759116,0d67fa71-f11a-423b-a7a5-d141f5b7a4f7,696124,Short Term,693,1945600,5 years,Own Home,Debt Consolidation,30318.87,18.3,43,17,1,452827,1125146,1,0
09d4e552-e61e-4d85-8b70-9a2cc76b6b44,bc2f261c-4877-4d73-b4fc-0768d4f9c904,553520,Short Term,690,4780400,2 years,Home Mortgage,Business Loan,29319.66,18.6,62,24,0,134862,709808,0,0
58865f12-74d6-40c9-a568-de23ac46eb54,1f2fd519-0f96-41e7-9d7a-abb7c2f6ecda,703582,Long Term,7000,1218014,10+ years,Home Mortgage,Debt Consolidation,29841.21,13,,5,0,451459,616440,0,0
45a6c486-d77f-46b1-8390-475b396b068c,39815816-e5f1-4bb3-a90a-1d13fde96e28,92312,Short Term,714,1283108,4 years,Own Home,Buy a Car,18605.18,18.6,66,8,0,117610,340450,0,0
581df1b1-89ca-4b6f-a47a-52d8166714c0,ab23840b-b0d9-48e1-b3d1-8dde813ac0c0,432124,Long Term,642,793041,1 year,Rent,Debt Consolidation,15067.95,14.6,,9,0,256614,308858,0,0
0ac0e16a-f6b7-4730-9e46-40afb49ed0ff,152ff2c2-0e87-42d8-a135-81b3ec6fb826,303666,Short Term,,,< 1 year,Rent,Debt Consolidation,20140.76,10.8,,16,0,275975,392590,0,0
e8c17cef-246c-4901-9062-45c486b46628,1a652707-b3e3-4c46-99f2-b4a870332a67,468864,Long Term,629,1927265,10+ years,Home Mortgage,Debt Consolidation,29551.46,19.3,20,14,0,265126,502436,0,0
,,,,,,,,,,,,,,,,,
8ace1e28-d41a-410d-be3d-cb17f15d7b34,dbea2286-41ef-4924-9568-42afe94feb04,184888,Short Term,700,613016,5 years,Home Mortgage,other,12617.9,17.6,51,9,0,74385,187242,0,0
b2ae9b5c-35bd-43a4-be0a-26f9ba0522ba,401542d4-4174-4301-8bba-5cff6e00e40b,779174,Short Term,718,1997584,10+ years,Home Mortgage,Debt Consolidation,31961.42,13,32,14,0,495444,919314,0,0
10fe9bcd-cd9c-4621-bf3e-3c75e3f17213,0994becb-d5d8-47b0-99ae-75c2331d3d7e,580118,Short Term,739,1541584,1 year,Rent,Debt Consolidation,19783.75,9.6,72,18,0,396758,664840,0,0
54f66553-d57d-4726-9a60-87c0d58921ae,f1671067-da46-4090-ad7a-78abe7f75b78,140976,Short Term,707,1311114,4 years,Rent,Debt Consolidation,12674.14,8.4,14,12,0,150936,232078,0,0
92de537d-2a27-4315-b216-724da2b0ecdb,c3019330-0712-426a-a432-284e34318a36,326172,Short Term,751,1596266,10+ years,Home Mortgage,Debt Consolidation,17691.85,22.5,,16,0,246335,1188440,0,0
9b4d1971-36d0-4d95-8f8f-21c43a34140d,cd32860d-0c5d-4a3f-8000-67cd2c5c69e4,267234,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,17263.02,17.8,,14,0,655139,1789106,0,0
09d443bc-feea-4545-a217-94855d3b4ab8,1eea7f68-bac7-4014-9247-bf18b16fd064,272140,Short Term,688,738093,1 year,Rent,Debt Consolidation,16545.77,17.3,9,28,0,334381,569382,0,0
0298c490-f9f0-42fb-a3fc-5a9fb6895b73,a5632d91-1674-4a00-bfe4-339621c41ecb,751696,Long Term,,,4 years,Home Mortgage,Debt Consolidation,20254.95,18,20,15,0,191482,543466,0,0
d35ef146-1355-435a-bf1a-8e274a391df8,0852f2f1-0404-4898-888d-0514c77d364f,314578,Short Term,736,1848966,10+ years,Home Mortgage,Debt Consolidation,43758.71,31.9,74,23,0,418247,913726,0,0
